Timestamp,ATLAS
1299524640079,0.0
1299548351153,0.0
1299555709773,0.0
1299561956933,0.0
1299572070383,0.0
1299598425017,0.0
1299629995104,0.0
1299657682875,0.0
1299700584671,0.0
1299701588911,0.0
1299713106393,0.0
1299762343614,0.0
1299778691503,0.0
1299794180095,0.0
1299807901188,0.0
1299829365249,0.0
1299865906601,0.0
1299902950548,0.0
1299936149811,0.0
1299954704115,0.0
1299962249875,0.0
1299969403516,0.0
1299982427254,0.0
1299990419543,0.0
1300000179544,0.0
1300019709148,0.027381
1300063469570,0.027381
1300069467612,0.039022
1300083711360,0.065933
1300117777760,0.08101799999999999
1300161326064,0.08101799999999999
1300196248572,0.08101799999999999
1300223280415,0.08101799999999999
1300223333008,0.08101799999999999
1300228733840,0.110167
1300260755057,0.110167
1300274213770,0.110167
1300305911280,0.110167
1300330904470,0.110167
1300339339753,0.110167
1300360622081,0.110167
1300376429653,0.110167
1300391152131,0.110167
1300404162686,0.110167
1300419809884,0.110167
1300431323145,0.110167
1300444861827,0.698067
1300478772285,0.704801
1300488367707,1.311508
1300527611093,2.685016
1300561238031,4.093865
1300596758768,5.382626999999999
1300640498636,9.212942
1300684010414,9.212942
1300705592162,11.651952
1300740502743,11.651952
1300760387506,14.715649
1300813973503,20.829183
1300857151023,21.010651
1300869260696,28.435968
1300960319844,28.435968
1300982258528,28.435968
1301014131630,28.458871999999996
1301042263945,28.491374
1301089520459,28.491374
1301153059036,28.664102000000003
1301238396688,28.664102000000003
1301242541197,28.664102000000003
1301244112572,28.664102000000003
1301244409165,28.664102000000003
1301246213379,28.758651
1301286628527,28.758651
1301303098092,28.758651
1301502454534,28.758651
1301502471763,28.758651
1301502494888,28.758651
1301502515668,28.758651
1301709806957,28.758651
1301719114990,28.758651
1301749279623,28.758651
1301753584153,28.758651
1301796866848,28.758651
1301803481549,28.758651
1301838406118,28.758651
1301945446385,28.758651
1301981677418,28.758651
1301986207750,28.758651
1302056929823,28.758651
1302085587987,28.758651
1302111469634,28.758651
1302298430528,28.758651
1302306867344,28.758651
1302311397516,28.758651
1302314004920,28.758651
1302319744299,28.758651
1302324290135,28.758651
1302353574052,28.758651
1302367574115,28.758651
1302379128444,28.758651
1302393755311,28.758651
1302399125573,28.758651
1302404780348,28.758651
1302412182294,28.758651
1302423691599,28.758651
1302442312855,28.758651
1302461445885,28.758651
1302465207719,28.758651
1302501096575,28.758651
1302528822246,28.758651
1302565681650,28.758651
1302578364321,28.758651
1302592517131,28.758651
1302606694242,28.758651
1302636033157,28.758651
1302666859855,28.758651
1302675815982,28.758651
1302689816639,29.884902
1302706024305,29.884902
1302719188442,29.884902
1302745451456,29.884902
1302752817752,29.884902
1302783123259,29.884902
1302790866370,29.884902
1302815815909,36.676983
1302863034286,39.401419
1302891086583,42.985839
1302924082577,42.985839
1302948700221,42.985839
1302958498012,44.828149
1302975610972,44.828149
1302994913121,54.941053000000004
1303037324264,54.941053000000004
1303120121065,54.941053000000004
1303150919411,56.65266
1303166108566,62.689214
1303204854678,62.689214
1303269473396,62.689214
1303299487511,62.689214
1303303383461,62.689214
1303326099719,69.455377
1303365235724,79.243691
1303409937894,89.192227
1303448688470,93.62599
1303481871471,109.773077
1303537667859,133.72874299999998
1303620366994,133.978995
1303656277903,133.978995
1303666988700,154.35803099999995
1303731683005,160.26852
1303757167787,167.95898400000002
1303790517495,167.95898400000002
1303828196580,180.059071
1303881681856,180.059071
1303919539295,180.059071
1303925986271,180.059071
1303933776320,200.701591
1303975964599,202.243149
1304068293890,202.243149
1304113214319,202.243149
1304125405288,206.584467
1304145397764,236.314736
1304221092276,236.314736
1304245258433,236.314736
1304251165263,236.314736
1304257329763,240.534162
1304275706450,240.534162
1304286486125,257.030437
1304335640280,257.030437728776
1304435469515,257.030437728776
1304527067413,257.030437728776
1304547963772,257.030437728776
1304604845178,257.030437728776
1304639913845,257.030437728776
1304669959469,257.030437728776
1304678662433,257.030437728776
1304688643296,257.030437728776
1304696620220,257.030437728776
1304724674371,257.030437728776
1304735107175,257.030437728776
1304762399877,257.030437728776
1304777703719,257.030437728776
1304786479593,257.030437728776
1304806859146,257.030437728776
1304824986623,257.030437728776
1304839282351,257.030437728776
1304841303602,257.030437728776
1304844696300,257.030437728776
1304872146259,257.030437728776
1304886211855,257.030437728776
1304896580914,257.030437728776
1304905509930,257.030437728776
1305377812226,257.030437728776
1305403857729,257.030437728776
1305416343159,257.030437728776
1305443571838,257.158311728776
1305494948151,257.158311728776
1305523559233,259.095015728776
1305559140964,259.095015728776
1305622704057,262.466421728776
1305692873700,262.466421728776
1305750587959,262.466421728776
1305766860831,262.466421728776
1305792246873,262.466421728776
1305797560526,262.466421728776
1305802384141,262.466421728776
1305816675143,262.466421728776
1305833959910,280.900894728776
1305870654784,283.21477572877603
1305903381506,283.21477572877603
1305934833374,302.127466728776
1305979268694,327.333955728776
1306041523830,331.780624728776
1306072300053,333.860976728776
1306092845824,345.496740728776
1306121616329,370.02232072877604
1306173332414,398.673652728776
1306232903521,409.864073728776
1306284616464,418.555947728776
1306315535458,418.555947728776
1306502212290,418.555947728776
1306515836897,425.060103728776
1306535566158,425.060103728776
1306544882297,425.060103728776
1306555296517,455.443733728776
1306606814966,460.91249772877603
1306637579870,460.91249772877603
1306651305801,498.5671857287761
1306697533450,530.784105728776
1306747195761,530.784105728776
1306763419610,530.784105728776
1306775481538,530.784105728776
1306780199706,530.784105728776
1306790373943,530.784105728776
1306802685575,537.0686667287761
1306816351591,541.9600467287761
1306831774072,541.9600467287761
1306849562944,541.9600467287761
1306851588743,541.9600467287761
1306854806135,541.9600467287761
1306864147919,541.9600467287761
1306873758527,541.9600467287761
1306887753022,541.9600467287761
1306904345347,541.9600467287761
1306913464140,541.9600467287761
1306928806272,541.9600467287761
1306940671929,541.9600467287761
1306944091727,546.3060277287761
1306954150691,592.9113157287761
1307027233243,592.9113157287761
1307033980105,592.9113157287761
1307037706260,593.1447457287761
1307044825710,593.1447457287761
1307054763398,620.6161627287761
1307102931042,620.6161627287761
1307112489653,620.6161627287761
1307118774808,622.0757567287761
1307129171622,640.8370437287763
1307168219154,650.4776367287761
1307197706388,650.4776367287761
1307212067398,652.9643207287761
1307226455732,652.9643207287761
1307239136050,652.9643207287761
1307243870872,654.5820247287761
1307250269479,699.6161757287759
1307313829015,699.6161757287759
1307332375950,700.2109577287761
1307339196651,741.7845827287761
1307424988676,772.8216987287759
1307518250001,772.8216987287759
1307540218740,772.8216987287759
1307553003828,786.2010057287761
1307589187194,786.2010057287761
1307601492286,786.2010057287761
1307612075674,818.6155707287761
1307661105787,849.3752297287759
1307792065535,872.4547907287761
1307856280324,915.0760557287759
1307928495324,916.382097728776
1307955803651,945.724320728776
1307995213422,992.654171728776
1308084363567,992.654171728776
1308179992272,992.654171728776
1308188615139,1016.424847728776
1308229207042,1016.424847728776
1308259071713,1019.7510917287759
1308269650612,1019.7510917287759
1308276738684,1045.042669728776
1308312970762,1045.042669728776
1308339861501,1045.042669728776
1308346821326,1045.042669728776
1308360546791,1045.042669728776
1308366909868,1048.215300728776
1308376529813,1048.215300728776
1308410196579,1048.215300728776
1308412262275,1095.930553728776
1308673246598,1095.930553728776
1308700666519,1095.930553728776
1308881272190,1095.930553728776
1308889234901,1095.930553728776
1308894530544,1095.930553728776
1308900675518,1107.195790728776
1308917792330,1152.566621728776
1309000328895,1152.566621728776
1309027504740,1152.566621728776
1309034129181,1155.056447728776
1309045626624,1163.547740728776
1309063519101,1164.697020728776
1309075405985,1164.697020728776
1309082577834,1164.697020728776
1309087893446,1172.0432587287762
1309100248752,1172.0432587287762
1309126106702,1234.1401207287765
1309206847438,1280.7362747287766
1309270499513,1280.7362747287766
1309315227088,1280.7362747287766
1309330304961,1280.7362747287766
1309348845083,1280.7362747287766
1309356856052,1280.7362747287766
1309377092660,1280.7362747287766
1309388830246,1280.7362747287766
1309397335207,1280.7362747287766
1309401644812,1280.7362747287766
1309410513206,1280.7362747287766
1309444992599,1280.7362747287766
1309461054008,1280.7362747287766
1309480962124,1280.7362747287766
1309514085786,1280.7362747287766
1309520840985,1280.7362747287766
1309548500873,1280.7362747287766
1309562143834,1280.7362747287766
1309568326486,1280.7362747287766
1309608891067,1280.7362747287766
1309633048649,1280.7362747287766
1309647917090,1280.7362747287766
1309661036065,1280.7362747287766
1309677484029,1280.7362747287766
1309728281503,1280.7362747287766
1309731482719,1280.7362747287766
1309741120114,1280.7362747287766
1309747733447,1280.7362747287766
1310237243859,1280.7362747287766
1310258031421,1280.7362747287766
1310270656014,1280.7362747287766
1310445209059,1280.7362747287766
1310473758186,1280.7362747287766
1310502634359,1280.7362747287766
1310520486008,1280.7362747287766
1310529598624,1280.7427987287765
1310550376757,1280.7427987287765
1310561528895,1280.7427987287765
1310593745862,1280.7427987287765
1310597567785,1280.7427987287765
1310603927461,1280.7427987287765
1310617514785,1280.7427987287765
1310642421010,1280.7427987287765
1310648089012,1280.8193697287766
1310664417589,1283.1968647287765
1310694033849,1283.1968647287765
1310698100489,1283.1968647287765
1310704851944,1283.1968647287765
1310759630139,1283.1968647287765
1310771403082,1283.1968647287765
1310788750288,1283.1968647287765
1310818600156,1292.7174627287766
1310858013469,1304.2462947287765
1310911682279,1316.8960647287765
1310936778176,1335.7363157287766
1310976023793,1336.9389407287765
1310996982509,1336.9389407287765
1311010091958,1338.6586047287765
1311022186492,1338.6586047287765
1311109263252,1343.9255377287766
1311134571443,1352.7668637287766
1311167227349,1399.0865327287765
1311249908457,1399.0865327287765
1311295421508,1399.0865327287765
1311302182492,1399.0865327287765
1311319971815,1434.1815627287765
1311368983744,1476.4648567287766
1311420941973,1480.4704157287765
1311441985050,1480.4704157287765
1311453091863,1489.9250757287766
1311470362247,1496.1330687287766
1311483431218,1500.4913187287766
1311503250133,1500.4913187287766
1311535443520,1525.9723467287765
1311565013617,1538.9809647287766
1311582834056,1538.9809647287766
1311597479692,1538.9809647287766
1311612013641,1538.9809647287766
1311619585158,1562.6185337287766
1311647899152,1562.6185337287766
1311656076311,1562.6185337287766
1311710307238,1576.1891267287765
1311739778332,1576.1891267287765
1311759774079,1576.1891267287765
1311769695911,1627.0263067287765
1311821192531,1641.5178107287766
1311849060912,1641.5178107287766
1311880464492,1641.5178107287766
1311887359058,1641.5178107287766
1311889423252,1682.9852107287766
1311923261973,1710.3345277287765
1311972691229,1716.4612357287765
1312023219370,1722.9103867287765
1312063198927,1728.1266217287766
1312080137215,1728.1266217287766
1312088038121,1735.0881087287767
1312104823116,1752.0588967287765
1312252763870,1789.3237117287765
1312290082059,1846.5524987287765
1312346547700,1937.3367277287769
1312431863942,1955.6999667287769
1312450900056,1955.6999667287769
1312495731966,1955.6999667287769
1312498798635,1955.6999667287769
1312500345346,1958.108344728777
1312507195829,2058.822086728777
1312615975135,2140.2928537287767
1312696136293,2143.5592237287765
1312739311015,2220.487213728777
1312820104323,2306.7100527287766
1312907242626,2356.7736987287767
1312979908829,2356.7736987287767
1312987800568,2356.7736987287767
1312997854322,2356.7736987287767
1313001919127,2356.7736987287767
1313004206753,2356.7736987287767
1313007130329,2356.7736987287767
1313011003868,2356.7736987287767
1313019245255,2356.7736987287767
1313028180080,2356.7736987287767
1313041522216,2356.7736987287767
1313109009904,2387.0013117287767
1313139032531,2387.0013117287767
1313153933555,2387.0013117287767
1313162082975,2439.542122728777
1313199885176,2439.542122728777
1313511049136,2439.542122728777
1313525421851,2458.8671127287766
1313543662415,2485.3425657287767
1313567814508,2497.0980607287765
1313589017105,2497.0980607287765
1313615342463,2532.886091728777
1313641915618,2532.886091728777
1313647704197,2532.886091728777
1313651458170,2532.886091728777
1313656162286,2532.886091728777
1313750980971,2576.9719557287767
1313936081043,2576.9719557287767
1313943960937,2576.9719557287767
1313960828054,2660.303600728777
1314029847631,2660.303600728777
1314047131359,2660.303600728777
1314048498485,2660.303600728777
1314071011355,2660.303600728777
1314072043290,2660.303600728777
1314105765542,2660.303600728777
1314117706007,2660.303600728777
1314157265386,2660.303600728777
1314185705075,2660.303600728777
1314197222162,2660.303600728777
1314237968726,2660.303600728777
1314258322021,2660.303600728777
1314267146969,2660.303600728777
1314281210775,2660.303600728777
1314294438293,2660.303600728777
1314310357421,2660.303600728777
1314338538073,2660.303600728777
1314364120577,2660.303600728777
1314563667955,2660.303600728777
1314577135799,2660.303600728777
1314586327996,2660.303600728777
1314942120892,2660.303600728777
1315035729183,2660.303600728777
1315072316422,2660.303600728777
1315098714476,2660.303600728777
1315116162553,2660.303600728777
1315157827980,2660.303600728777
1315190189017,2660.303600728777
1315197575861,2660.303600728777
1315212485040,2660.303600728777
1315229825450,2660.303600728777
1315240312396,2660.303600728777
1315257695151,2660.303600728777
1315265825348,2660.303600728777
1315270311148,2660.303600728777
1315282764847,2660.303600728777
1315296161009,2660.303600728777
1315312189779,2660.303600728777
1315334617277,2660.303600728777
1315350632860,2660.303600728777
1315367568280,2660.303600728777
1315374016519,2660.303600728777
1315394366650,2669.662380728777
1315421049807,2669.662380728777
1315427534093,2685.851054728777
1315455081730,2731.7209387287767
1315503234647,2731.7209387287767
1315516979646,2731.7209387287767
1315529860854,2731.7209387287767
1315533475462,2742.849566728777
1315544412842,2760.565593728777
1315571735028,2813.1540087287767
1315618278619,2819.937765728777
1315648578693,2825.830472728777
1315669829692,2825.830472728777
1315698150943,2825.830472728777
1315703381119,2825.830472728777
1315710122043,2825.830472728777
1315724387541,2825.830472728777
1315732807711,2825.830472728777
1315820508275,2858.286430728777
1315839700314,2858.286430728777
1315858196455,2928.2578507287767
1315899041557,2960.859337728777
1315941438990,3077.415498728777
1316020926963,3077.415498728777
1316086489076,3077.415498728777
1316090856832,3077.415498728777
1316093514898,3077.415498728777
1316099877124,3135.501547728777
1316132620283,3135.501547728777
1316154026172,3135.501547728777
1316164403519,3135.501547728777
1316166193465,3135.501547728777
1316173569909,3135.501547728777
1316178202391,3135.501547728777
1316184132505,3210.449617728777
1316223355727,3210.449617728777
1316236673127,3210.449617728777
1316353702398,3210.449617728777
1316357385200,3210.449617728777
1316359532506,3210.449617728777
1316375458398,3210.449617728777
1316383889980,3286.539603728777
1316423760390,3286.539603728777
1316454253707,3289.960432728777
1316465510999,3297.189583728777
1316485777257,3297.189583728777
1316497833974,3374.638402728777
1316543680374,3374.638402728777
1316553893924,3374.638402728777
1316557788202,3374.638402728777
1316568874953,3374.638402728777
1316574416088,3374.638402728777
1316582604833,3444.417159728777
1316635242645,3444.417159728777
1316649330715,3444.417159728777
1316652733344,3496.6343337287767
1316682684443,3496.6343337287767
1316689924064,3543.633538728777
1316718207833,3543.633538728777
1316730865674,3543.633538728777
1316735247465,3544.6745767287766
1316742268981,3564.4840357287767
1316764327756,3564.4840357287767
1316779632112,3564.4840357287767
1316787491495,3600.4978647287767
1316809692075,3600.4978647287767
1316859154331,3600.4978647287767
1316862172218,3641.0197107287768
1316885318189,3643.516818728777
1316903316737,3662.344360728777
1316919651489,3662.344360728777
1316935969065,3662.344360728777
1316950729647,3668.901947728777
1316959104290,3760.072164728777
1317015473207,3778.7875667287767
1317040994626,3822.001743728777
1317069672241,3822.001743728777
1317086928478,3840.9013517287767
1317100362458,3840.9013517287767
1317135032733,3840.9013517287767
1317146741951,3840.9013517287767
1317152508664,3840.9013517287767
1317168917158,3893.370988728777
1317199095629,3893.370988728777
1317237323220,3893.370988728777
1317247358475,3933.646947728777
1317273505605,3933.646947728777
1317310847781,3933.646947728777
1317312870775,4007.0271507287766
1317356030121,4007.0271507287766
1317380572793,4007.0271507287766
1317408892534,4007.0271507287766
1317421927358,4007.0271507287766
1317431524993,4007.0271507287766
1317493800530,4109.2607667287775
1317553687390,4210.050171728778
1317627492832,4210.050171728778
1317658733762,4212.693204728778
1317668185775,4302.871128728778
1317723850146,4372.761662728778
1317786081946,4372.761662728778
1317858767523,4372.761662728778
1317897599863,4372.761662728778
1317951717427,4373.360718728778
1317968662549,4373.360718728778
1317998227544,4373.360718728778
1318007876560,4373.360718728778
1318010011026,4373.360718728778
1318011657573,4373.360718728778
1318015696127,4373.360718728778
1318020293109,4373.360718728778
1318027134026,4380.433808728778
1318043836586,4495.398987728778
1318129514466,4495.398987728778
1318136425883,4560.090461728778
1318176829265,4560.090461728778
1318193749997,4565.595798728778
1318206137581,4609.014660728778
1318233561095,4609.070212728778
1318267583939,4609.070212728778
1318283819979,4609.070212728778
1318380395059,4704.403475728778
1318433672444,4704.403475728778
1318456952555,4704.403475728778
1318459177584,4704.403475728778
1318462562531,4806.638491728778
1318517452504,4806.638491728778
1318534093828,4865.298035728778
1318561680532,4865.298035728778
1318590121349,4865.298035728778
1318609800680,4865.298035728778
1318623267267,4865.298035728778
1318627186479,4880.986792728778
1318646506925,4973.580081728778
1318706340285,4986.650547728778
1318726880267,5015.322538728778
1318745651629,5137.7662557287795
1318828145056,5150.76824672878
1318859426956,5150.76824672878
1318871165364,5192.57457872878
1318898610538,5192.57457872878
1318918533036,5192.57457872878
1318919989590,5192.57457872878
1318921187977,5192.57457872878
1318923228475,5192.57457872878
1318978014607,5192.57457872878
1319016858442,5192.57457872878
1319035592887,5192.57457872878
1319057502656,5192.57457872878
1319078883653,5192.57457872878
1319141656314,5192.57457872878
1319159941940,5192.57529872878
1319200630204,5192.57529872878
1319231929172,5192.57529872878
1319240689819,5192.57529872878
1319245653200,5192.57529872878
1319249268687,5202.8090737287785
1319262673517,5313.26223472878
1319327628414,5339.7063537287795
1319353320345,5435.37044072878
1319426374704,5435.37044072878
1319443047173,5435.37044072878
1319446297049,5435.37044072878
1319450491547,5435.37044072878
1319452520296,5435.37044072878
1319455704656,5435.37044072878
1319470302256,5435.37044072878
1319481115233,5435.37044072878
1319497440193,5435.37044072878
1319523832211,5435.858427728779
1319566620018,5435.858427728779
1319589784491,5470.27009272878
1319616420034,5470.27009272878
1319635835584,5472.0968737287785
1319663365980,5472.0968737287785
1319670266998,5480.5045637287785
1319684427496,5480.5045637287785
1319732190151,5480.5045637287785
1319735706770,5531.392489728779
1319761092728,5531.392489728779
1319825484836,5531.392489728779
1319929186386,5531.392489728779
1319940298971,5531.392489728779
1319950097490,5558.101804728779
1319965077523,5599.8894477287795
1319991455426,5599.8894477287795
1320003534332,5599.8894477287795
1320100181715,5599.8894477287795
1320110685760,5599.8894477287795
1320121733782,5599.8894477287795
1320286019683,5599.8894477287795
1320441328132,5599.8894477287795
1320451984379,5599.8894477287795
1320455725864,5599.8894477287795
1320457573150,5599.8894477287795
1320459666965,5599.8894477287795
1320466662303,5599.8894477287795
1320475533254,5599.8894477287795
1320481494285,5599.8894477287795
1320501247181,5599.8894477287795
1320545848377,5599.8894477287795
1320606717896,5599.8894477287795
1320619830700,5599.8894477287795
1320628185908,5599.8894477287795
1320636014006,5599.8894477287795
1321033619814,5599.8894477287795
1321062212337,5599.8894477287795
1321067635147,5599.889447743018
1321095658573,5599.889447743018
1321122426632,5599.889447886476
1321217043323,5599.889447886476
1321275998142,5599.8894498896825
1321342492128,5599.8894498896825
1321368025428,5599.8894498896825
1321370420102,5599.8894565262135
1321398768792,5599.8894565262135
1321445105847,5599.8894565262135
1321445986023,5599.889459899991
1321517249117,5599.889464707341
1321558614297,5599.889469410805
1321593362306,5599.889473736565
1321624563731,5599.8894788388025
1321676438458,5599.889483385888
1321709434320,5599.889483385888
1321730006163,5599.889483385888
1321743421453,5599.889489100222
1321777891578,5599.889493550476
1321806962945,5599.889493550476
1321875668752,5599.889493550476
1321880874617,5599.889493550476
1321890978703,5599.889493550476
1321905741974,5599.889494051524
1321916571921,5599.889499844204
1321960017336,5599.889503165823
1321997494136,5599.889507649227
1322068919828,5599.889513138336
1322102123449,5599.889518854852
1322154952056,5599.889524537518
1322190849388,5599.889524537518
1322200019322,5599.889524537518
1322212476159,5599.889524537518
1322266282110,5599.889524537518
1322278339442,5599.889530115898
1322311977654,5599.889530115898
1322325846629,5599.889530994265
1322336363986,5599.889537389698
1322371237721,5599.8895436189205
1322416566270,5599.889550549842
1322453907732,5599.889550549842
1322487734674,5599.889552387893
1322508589712,5599.889552387893
1322683920054,5599.889558088411
1322733402353,5599.889561829433
1322770745106,5599.889567225293
1322818690809,5599.889569048292
1322844095798,5599.889574678322
1322896698849,5599.889578126261
1322939228479,5599.889584947986
1322975044121,5599.889588744406
1323007394435,5599.889594425096
1323039911304,5599.889600923594
1323074593895,5599.889607486341
1323147783381,5599.889607486341
1323163724147,5599.889607486341
1323172737715,5599.889607486341
1323180562324,5599.889607486341
1323191321564,5599.889609357799
1323208028688,5599.889610383014
1323226167344,5599.889612611198
1323250144386,5599.889612611198
1323267463233,5599.889612611198
1323289143324,5599.889612611198
1331273560825,5599.889612611198
1331568843848,5599.889612611198
1331569087964,5599.889612611198
1331571513380,5599.889612611198
1331593068237,5599.889612611198
1331646381528,5599.889612611198
1331715247806,5599.889612611198
1331726939432,5599.889612611198
1331728850057,5599.889612611198
1331730754208,5599.889612611198
1331847370624,5599.889612611198
1331855186905,5599.889612611198
1331879262902,5599.889612611198
1331931215309,5599.889612611198
1331936424827,5599.889612611198
1331974043707,5599.889612611198
1331986454836,5599.889612611198
1332009365758,5599.889612611198
1332032083278,5599.889612611198
1332040930752,5599.889612611198
1332073244862,5599.889612611198
1332090408817,5599.889612611198
1332096810287,5599.889612611198
1332105649167,5599.889612611198
1332117254275,5599.889612611198
1332139202108,5599.889612611198
1332161242223,5599.889612611198
1332196663076,5599.889612611198
1332238665888,5599.889612611198
1332243657525,5599.889612611198
1332256288081,5599.889612611198
1332314477278,5599.889612611198
1332372089670,5599.889612611198
1332381070432,5599.889612611198
1332390849900,5599.889612611198
1332423068189,5599.889612611198
1332435272930,5599.889612611198
1332446747609,5599.889612611198
1332457658270,5599.889612611198
1332501965659,5599.889612611198
1332542731528,5599.889612611198
1332551159618,5599.889612611198
1332555567668,5599.889612611198
1332559665885,5599.889612611198
1332563548031,5599.889612611198
1332612333262,5599.889612611198
1332617446977,5599.889612611198
1332619484528,5599.889612611198
1332627986866,5599.889612611198
1332638128527,5599.889612611198
1332647804392,5599.889612611198
1332658086173,5599.889612611198
1332675127445,5599.889612611198
1332685860009,5599.889612611198
1332712161504,5599.889612611198
